"sample","stromal","immune","estimate","purity","type","sam","cancer_type"
"C3L-01971_r",209.122540069436,866.174445976879,1075.29698604631,0.722884619833317,"r","C3L-01971","PAAD"
"C3L-03628_r",1309.92523158071,1790.54038586455,3100.46561744526,0.488785202391507,"r","C3L-03628","PAAD"
"C3N-01998_r",201.359780986715,1510.47237424099,1711.83215522771,0.655263977788578,"r","C3N-01998","PAAD"
"C3L-01637_r",-633.545742492916,1013.48436855638,379.938626063463,0.789527394078011,"r","C3L-01637","PAAD"
"C3N-00198_r",682.908509894048,2341.10966461529,3024.01817450934,0.498543990976771,"r","C3N-00198","PAAD"
"C3L-03394_r",1325.74319590413,2402.78756451939,3728.53076042352,0.406394071342924,"r","C3L-03394","PAAD"
"C3N-02971_r",2032.32134622804,1899.09150988394,3931.41285611198,0.379007294658247,"r","C3N-02971","PAAD"
"C3N-00249_r",-1740.80099495261,-1423.1465931351,-3163.94758808771,0.990138201479365,"r","C3N-00249","PAAD"
"C3N-03754_r",-1058.00968596233,-1522.0716188547,-2580.08130481702,0.974511951211277,"r","C3N-03754","PAAD"
"C3L-01453_r",1911.88493516387,1623.0017091657,3534.88664432957,0.432198007173763,"r","C3L-01453","PAAD"
"C3L-02809_r",452.39431676519,-1224.01670039025,-771.622383625057,0.881521139325654,"r","C3L-02809","PAAD"
"C3L-02109_r",474.666375684934,-1810.84814568661,-1336.18177000168,0.917578132905045,"r","C3L-02109","PAAD"
"C3L-01598_r",967.384536687048,1418.90749724079,2386.29203392784,0.577390625241649,"r","C3L-01598","PAAD"
"C3N-03173_r",208.711457402577,-1104.69480549626,-895.983348093679,0.889992666929577,"r","C3N-03173","PAAD"
"C3N-03666_r",1540.8022370731,625.149518495399,2165.9517555685,0.603491394887663,"r","C3N-03666","PAAD"
"C3L-04479_r",95.1914113654684,-1655.94563040015,-1560.75421903468,0.930182523714199,"r","C3L-04479","PAAD"
"C3N-01168_r",-395.213350174922,1780.50667690698,1385.29332673206,0.690705444836132,"r","C3N-01168","PAAD"
"C3L-02606_r",1015.05299414138,-16.3949020806084,998.658092060768,0.730611905436627,"r","C3L-02606","PAAD"
"C3N-02589_r",302.481114324579,-305.122827210215,-2.64171288563648,0.822729861236177,"r","C3N-02589","PAAD"
"C3L-02463_r",-1500.44886019844,-59.9569252064825,-1560.40578540492,0.93016374693042,"r","C3L-02463","PAAD"
"C3L-03743_r",307.189686089005,-2366.5033003972,-2059.31361430819,0.954533955276395,"r","C3L-03743","PAAD"
"C3L-01051_r",-449.259840499575,-1518.65049694254,-1967.91033744211,0.950448541973935,"r","C3L-01051","PAAD"
"C3N-03211_r",1279.98117472849,706.00925027594,1985.99042500443,0.624341895028584,"r","C3N-03211","PAAD"
"C3N-02940_r",-75.3018450473631,1591.92243032004,1516.62058527268,0.676637847009254,"r","C3N-02940","PAAD"
"C3N-00436_r",1975.82212882025,1651.95199475469,3627.77412357495,0.419862637572393,"r","C3N-00436","PAAD"
"C3N-01716_r",410.224957906674,1108.75372658456,1518.97868449123,0.676382936878854,"r","C3N-01716","PAAD"
"C3L-04475_r",596.544027224742,-1497.78458210656,-901.240554881818,0.89034427629427,"r","C3L-04475","PAAD"
"C3N-00516_r",218.782766890813,43.9415047183942,262.724271609207,0.799969417874461,"r","C3N-00516","PAAD"
"C3L-04473_r",1613.13773467194,3399.58273169647,5012.72046636841,0.227977434044949,"r","C3L-04473","PAAD"
"C3L-04848_r",1428.44932677877,2232.62797788901,3661.07730466778,0.415420877344891,"r","C3L-04848","PAAD"
"C3L-00881_r",1204.63056420877,2861.53006611421,4066.16063032298,0.360630610699165,"r","C3L-00881","PAAD"
"C3L-00277_r",-1282.98386684831,-2126.31799056091,-3409.30185740922,0.994540539742284,"r","C3L-00277","PAAD"
"C3N-00513_r",1025.07387053607,1696.32768298415,2721.40155352023,0.536546193582777,"r","C3N-00513","PAAD"
"C3N-02579_r",-518.421923438871,-2130.96224237144,-2649.38416581031,0.976743621295883,"r","C3N-02579","PAAD"
"C3L-03395_r",2305.0641155803,714.119191736387,3019.18330731668,0.49915908113486,"r","C3L-03395","PAAD"
"C3N-03780_r",252.05109826731,-251.626601596279,0.424496671031136,0.822473935514824,"r","C3N-03780","PAAD"
"C3L-02897_r",114.61944107564,-1334.46824988809,-1219.84880881245,0.910655894237806,"r","C3L-02897","PAAD"
"C3L-01036_r",-1529.62476875985,-818.551473541175,-2348.17624230103,0.966312252430452,"r","C3L-01036","PAAD"
"C3N-03439_r",950.054424925135,2621.00114254209,3571.05556746723,0.427404234286473,"r","C3N-03439","PAAD"
"C3L-01037_r",253.154333497572,-282.883921103205,-29.7295876056331,0.824983545055542,"r","C3L-01037","PAAD"
"C3L-00819_r",-324.108879179047,-1869.00781820525,-2193.11669738429,0.960204423050187,"r","C3L-00819","PAAD"
"C3N-04282_r",-96.7024693870158,-1501.18494053243,-1597.88740991944,0.932169641352344,"r","C3N-04282","PAAD"
"C3N-03086_r",1201.75765785772,-1710.84691217042,-509.089254312702,0.862676207215022,"r","C3N-03086","PAAD"
"C3N-00957_r",1879.27395916425,2448.84285416684,4328.11681333109,0.32450823668843,"r","C3N-00957","PAAD"
"C3N-03428_r",89.4550972490359,3273.93967158052,3363.39476882955,0.454759171489735,"r","C3N-03428","PAAD"
"C3L-03635_r",1409.59221184357,-949.888190155796,459.704021687772,0.782287671332473,"r","C3L-03635","PAAD"
"C3L-00625_r",1086.53112910208,-1717.48018003537,-630.949050933289,0.871584489237114,"r","C3L-00625","PAAD"
"C3L-00189_r",2411.14157708201,872.423934150029,3283.56551123204,0.465163939247033,"r","C3L-00189","PAAD"
"C3N-03061_r",1755.60846793111,1151.57179417572,2907.18026210683,0.513337058353387,"r","C3N-03061","PAAD"
"C3N-03440_r",2087.32158420805,1103.93922917402,3191.26081338207,0.47711501162301,"r","C3N-03440","PAAD"
"C3L-01662_r",-1981.4280254185,-1449.38208315178,-3430.81010857028,0.994865035313288,"r","C3L-01662","PAAD"
"C3N-00303_r",778.2169220328,3006.16386573496,3784.38078776776,0.398889878751629,"r","C3N-00303","PAAD"
"C3L-01703_r",2273.97701325436,1393.46263801634,3667.4396512707,0.414571176493054,"r","C3L-01703","PAAD"
"C3L-03632_r",653.818024057394,-1000.98130515967,-347.163281102277,0.850412406876586,"r","C3L-03632","PAAD"
"C3N-01383_r",2084.65957069404,983.276690007356,3067.9362607014,0.492945285188026,"r","C3N-01383","PAAD"
"C3N-02010_r",-2514.1145843071,-2031.03269986823,-4545.14728417533,0.998066968334809,"r","C3N-02010","PAAD"
"C3L-01124_r",-87.3741956733174,915.130632532539,827.756436859221,0.747509028569404,"r","C3L-01124","PAAD"
"C3N-01382_r",804.066895315884,774.086453686828,1578.15334900271,0.669959712922757,"r","C3N-01382","PAAD"
"C3N-00302_r",-495.440028859702,-1876.98731231373,-2372.42734117343,0.967222317596763,"r","C3N-00302","PAAD"
"C3L-00102_r",390.614250897456,-44.6206115628425,345.993639334613,0.79257555832334,"r","C3L-00102","PAAD"
"C3L-04080_r",-2.85862334725995,-1043.30561378471,-1046.16423713197,0.899827484776678,"r","C3L-04080","PAAD"
"C3N-00518_r",2015.98726386804,1489.4649156882,3505.45217955623,0.436090220389972,"r","C3N-00518","PAAD"
"C3L-02116_r",513.409840499728,2956.41351584799,3469.82335634772,0.440790635612021,"r","C3L-02116","PAAD"
"C3N-03665_r",-59.4362483106494,1416.34949545816,1356.91324714751,0.693711931650154,"r","C3N-03665","PAAD"
"C3L-04072_r",-2318.68265650014,-793.748167457928,-3112.43082395807,0.989050501220764,"r","C3L-04072","PAAD"
"C3N-02998_r",1774.58251152258,3371.49628488099,5146.07879640357,0.208875008425984,"r","C3N-02998","PAAD"
"C3N-03840_r",105.623867885976,-82.8892529750548,22.7346149109209,0.820606775164869,"r","C3N-03840","PAAD"
"C3N-00517_r",-655.431672433202,236.424513392532,-419.007159040669,0.855913361456568,"r","C3N-00517","PAAD"
"C3L-02112_r",963.932981622812,1963.67523154308,2927.60821316589,0.510761406391912,"r","C3L-02112","PAAD"
"C3L-00598_r",-400.040556466974,-1167.11377046521,-1567.15432693218,0.93052698705307,"r","C3L-00598","PAAD"
"C3L-00928_r",1367.52592496969,1729.56979069571,3097.0957156654,0.489216688189823,"r","C3L-00928","PAAD"
"C3N-03426_r",-620.216421614187,2097.55644362228,1477.3400220081,0.68087212294347,"r","C3N-03426","PAAD"
"C3N-01714_r",1031.08049558579,2170.80390873766,3201.88440432344,0.475743950108637,"r","C3N-01714","PAAD"
"C3N-03039_r",-1906.00651988612,-1029.30185106003,-2935.30837094615,0.984879722269046,"r","C3N-03039","PAAD"
"C3N-01165_r",1295.55776728404,2553.35727639705,3848.91504368109,0.390185491431032,"r","C3N-01165","PAAD"
"C3N-01502_r",3037.72453434311,2751.69367866222,5789.41821300533,0.115729783507401,"r","C3N-01502","PAAD"
"C3N-01380_r",1213.63651283671,1144.13273030752,2357.76924314423,0.580803955107351,"r","C3N-01380","PAAD"
"C3L-02604_r",-1634.51035572355,-434.397796641218,-2068.90815236477,0.954952845763878,"r","C3L-02604","PAAD"
"C3N-02585_r",-834.777261201258,-211.241952788067,-1046.01921398933,0.899818197894071,"r","C3N-02585","PAAD"
"C3N-04119_r",1495.28439710984,-1919.4251997786,-424.140802668764,0.856302798440829,"r","C3N-04119","PAAD"
"C3L-04853_r",-109.503406793533,1014.68395440899,905.180547615458,0.739911722287933,"r","C3L-04853","PAAD"
"C3N-03007_r",1915.95652631886,-753.836007335467,1162.12051898339,0.714019970110332,"r","C3N-03007","PAAD"
"C3N-04284_r",-1596.55067807984,-2106.27635630243,-3702.82703438227,0.998112226765503,"r","C3N-04284","PAAD"
"C3N-02592_r",1434.4037860753,1304.42465663013,2738.82844270543,0.534385763543153,"r","C3N-02592","PAAD"
"C3N-02944_r",1505.36752771997,2743.46543791285,4248.83296563282,0.335494149190625,"r","C3N-02944","PAAD"
"C3L-00640_r",1162.01610928272,2671.15983737695,3833.17594665967,0.392311640760062,"r","C3L-00640","PAAD"
"C3N-01719_r",3029.37047110667,3051.87924210052,6081.24971320719,0.0730869844716452,"r","C3N-01719","PAAD"
"C3L-03639_r",-1711.06908016237,411.906572890029,-1299.16250727234,0.915404280400394,"r","C3L-03639","PAAD"
"C3L-00017_r",-1020.38854995765,668.830511371614,-351.558038586033,0.85075162745298,"r","C3L-00017","PAAD"
"C3N-03670_r",2069.55109651635,2231.74380724857,4301.29490376492,0.328229790144408,"r","C3N-03670","PAAD"
"C3L-01328_r",65.7601596433658,806.194061103436,871.954220746801,0.743183847308991,"r","C3L-01328","PAAD"
"C3N-00514_r",1963.87386837139,2387.21109682507,4351.08496519646,0.321317393813559,"r","C3N-00514","PAAD"
"C3N-02295_r",2297.9855693536,2137.56558405794,4435.55115341153,0.309551822236893,"r","C3N-02295","PAAD"
"C3N-02573_r",277.269943847136,977.742153815686,1255.01209766282,0.70440739680891,"r","C3N-02573","PAAD"
"C3L-01052_r",544.514030824988,625.296200190825,1169.81023101581,0.713229241572422,"r","C3L-01052","PAAD"
"C3L-00622_r",1033.64671571085,-300.583167131405,733.063548579445,0.756669497937303,"r","C3L-00622","PAAD"
"C3N-00709_r",-1138.16057380847,-1289.00859190298,-2427.16916571145,0.969231523849634,"r","C3N-00709","PAAD"
"C3L-04027_r",2023.53399486055,3339.88962495209,5363.42361981264,0.17757403056717,"r","C3L-04027","PAAD"
"C3L-02701_r",1264.54189276364,149.249079204309,1413.79097196794,0.687674442221289,"r","C3L-02701","PAAD"
"C3L-01053_r",1123.37781610476,1421.83002513401,2545.20784123877,0.558189518726602,"r","C3L-01053","PAAD"
"C3N-03190_r",-1911.3252925451,-1176.1887341391,-3087.5140266842,0.988504122947207,"r","C3N-03190","PAAD"
"C3N-01715_r",-552.112453147203,2464.15199635647,1912.03954320927,0.632784443642246,"r","C3N-01715","PAAD"
"C3L-01031_r",-1023.49488595819,372.438404865491,-651.0564810927,0.873027668162576,"r","C3L-01031","PAAD"
"C3N-01012_r",-1015.1841298184,-32.24629714489,-1047.43042696329,0.899908550763218,"r","C3N-01012","PAAD"
"C3N-01167_r",-1725.81640913793,-1438.03621968091,-3163.85262881885,0.990136248623585,"r","C3N-01167","PAAD"
"C3N-01011_r",458.237280000943,1244.43547951909,1702.67275952003,0.656279015241911,"r","C3N-01011","PAAD"
"C3N-03839_r",-1269.85424693943,-824.691687562209,-2094.54593450164,0.956062877225903,"r","C3N-03839","PAAD"
"C3N-01375_r",2050.85378017029,785.211894410669,2836.06567458096,0.522267367438016,"r","C3N-01375","PAAD"
"C3N-01381_r",-1231.03843213185,-1714.88589779116,-2945.92432992301,0.985148485455985,"r","C3N-01381","PAAD"
"C3L-00401_r",1908.89299885194,2822.81752894203,4731.71052779397,0.267934888918964,"r","C3L-00401","PAAD"
"C3L-02118_r",-541.284355253424,-839.886751155064,-1381.17110640849,0.920183527112899,"r","C3L-02118","PAAD"
"C3N-00511_r",-1730.55509471018,162.383447721666,-1568.17164698852,0.930581665094173,"r","C3N-00511","PAAD"
"C3L-02613_r",-1069.10994577589,376.818158777289,-692.291786998597,0.875963462130835,"r","C3L-02613","PAAD"
"C3N-00512_r",1740.97677151691,2606.72008387991,4347.69685539682,0.321788316361484,"r","C3N-00512","PAAD"
"C3L-02899_r",2162.56623642207,-256.538217882497,1906.02801853957,0.633467481317168,"r","C3L-02899","PAAD"
"C3N-03006_r",486.344719520609,-153.653948440093,332.690771080516,0.793764755745018,"r","C3N-03006","PAAD"
"C3N-03069_r",2500.6495741384,-485.939933089827,2014.70964104857,0.621043298668094,"r","C3N-03069","PAAD"
"7316-475_r",196.614916872277,675.414959200688,872.029876072965,0.743176416832107,"r","7316-475","PedBrain"
"7316-488_r",1583.55691571293,2809.11859516279,4392.67551087572,0.315530171303815,"r","7316-488","PedBrain"
"7316-449_r",-38.9093098389861,-1161.25930099271,-1200.16861083169,0.909458532925275,"r","7316-449","PedBrain"
"7316-487_r",1502.5856653134,1247.00430461688,2749.58996993028,0.533049898197711,"r","7316-487","PedBrain"
"7316-1851_r",-131.477526526544,421.144312895124,289.66678636858,0.79759009754171,"r","7316-1851","PedBrain"
"7316-499_r",1428.24664602073,2017.03699774852,3445.28364376925,0.444021090205122,"r","7316-499","PedBrain"
"7316-495_r",1008.95379586262,578.541211814417,1587.49500767704,0.668941072991674,"r","7316-495","PedBrain"
"7316-479_r",-736.071885970681,-1703.19149696815,-2439.26338293883,0.969666985660153,"r","7316-479","PedBrain"
"7316-869_r",348.304807029374,712.357717196462,1060.66252422584,0.724367268600988,"r","7316-869","PedBrain"
"7316-470_r",-990.847842215357,-2712.44278361227,-3703.29062582763,0.998116403835834,"r","7316-470","PedBrain"
"7316-872_r",1585.3407198448,1706.82793635934,3292.16865620414,0.464045669985741,"r","7316-872","PedBrain"
"7316-880_r",255.020494930576,-1128.30803056335,-873.287535632777,0.888468658867156,"r","7316-880","PedBrain"
"7316-882_r",2199.42795611141,3281.02257241299,5480.4505285244,0.160643475120151,"r","7316-882","PedBrain"
"7316-884_r",985.00719675907,905.624991858705,1890.63218861777,0.635214526078115,"r","7316-884","PedBrain"
"7316-6_r",-971.960080624681,-2612.10507884383,-3584.06515946852,0.996889954219591,"r","7316-6","PedBrain"
"7316-371_r",-1266.48587261237,-1875.89162200364,-3142.37749461601,0.989689667814815,"r","7316-371","PedBrain"
"7316-875_r",-125.348712069156,-4.59356306180248,-129.942275130958,0.833207479172947,"r","7316-875","PedBrain"
"7316-2899_r",1302.66865305243,-535.416288303402,767.252364749027,0.753378885883297,"r","7316-2899","PedBrain"
"7316-1455_r",1130.10647088364,2247.61584110768,3377.72231199132,0.452885100639002,"r","7316-1455","PedBrain"
"7316-2760_r",-321.912969197238,-1524.21556842373,-1846.12853762097,0.944739607200399,"r","7316-2760","PedBrain"
"7316-324_r",478.085062944589,2113.42072350348,2591.50578644807,0.552537938113995,"r","7316-324","PedBrain"
"7316-38_r",-434.830726104453,-2097.26231958911,-2532.09304569356,0.972907540155783,"r","7316-38","PedBrain"
"7316-154_r",1892.65320961591,2616.47200401722,4509.12521363313,0.299264610294681,"r","7316-154","PedBrain"
"7316-99_r",-691.697937643343,-2664.37667119698,-3356.07460884032,0.993694883594237,"r","7316-99","PedBrain"
"7316-954_r",1695.96236713674,2545.35772503923,4241.32009217598,0.33653283172687,"r","7316-954","PedBrain"
"7316-905_r",-25.6487826861537,512.524440136908,486.875657450754,0.779796961724586,"r","7316-905","PedBrain"
"7316-889_r",385.889586954174,-1662.07128403662,-1276.18169708244,0.914041194348589,"r","7316-889","PedBrain"
"7316-957_r",2020.1569608194,2201.69045373314,4221.84741455254,0.339223093106836,"r","7316-957","PedBrain"
"7316-32_r",2392.10805299115,3667.47228284404,6059.58033583519,0.0762589157624713,"r","7316-32","PedBrain"
"7316-918_r",815.776746293938,513.325029069426,1329.10177536336,0.696646502896528,"r","7316-918","PedBrain"
"7316-397_r",906.904400751773,2614.23523413256,3521.13963488434,0.434016826676218,"r","7316-397","PedBrain"
"7316-451_r",208.048264947144,-2356.02835611851,-2147.98009117137,0.95833286286617,"r","7316-451","PedBrain"
"7316-47_r",-192.186779586246,-2443.38500710253,-2635.57178668877,0.976306897201534,"r","7316-47","PedBrain"
"7316-302_r",-641.060511588037,-2289.56733393159,-2930.62784551963,0.984760466163132,"r","7316-302","PedBrain"
"7316-914_r",500.974178668174,770.293102211234,1271.26728087941,0.702711768840418,"r","7316-914","PedBrain"
"7316-913_r",-154.406347198684,-750.380261411743,-904.786608610426,0.890581141921352,"r","7316-913","PedBrain"
"7316-3_r",-334.069530528347,-1486.65703481192,-1820.72656534027,0.943510688844478,"r","7316-3","PedBrain"
"7316-329_r",1584.21451104446,3332.27104744337,4916.48555848783,0.241708406213747,"r","7316-329","PedBrain"
"7316-2986_r",-947.628250329629,-2348.35851147665,-3295.98676180628,0.992667339631117,"r","7316-2986","PedBrain"
"7316-20_r",103.630791505937,-133.664271114655,-30.033479608718,0.825008754645755,"r","7316-20","PedBrain"
"7316-24_r",-996.983363040658,-1519.67186397605,-2516.6552270167,0.972381134304754,"r","7316-24","PedBrain"
"7316-891_r",1540.19368477595,2426.10148048362,3966.29516525958,0.374264036771491,"r","7316-891","PedBrain"
"7316-897_r",-1179.3100436165,-2540.85502896283,-3720.16507257934,0.998265300463061,"r","7316-897","PedBrain"
"7316-101_r",123.841212442943,-515.009295334399,-391.168082891456,0.85379303711898,"r","7316-101","PedBrain"
"7316-2959_r",-23.4020396344993,-269.672074947244,-293.074114581744,0.846208458104248,"r","7316-2959","PedBrain"
"7316-89_r",1486.59254311566,2795.74726970281,4282.33981281847,0.330856753609921,"r","7316-89","PedBrain"
"7316-91_r",87.6660258048238,-879.718618895846,-792.052593091022,0.882933095913908,"r","7316-91","PedBrain"
"7316-925_r",2722.74444555435,2803.67630279698,5526.42074835133,0.153979611576469,"r","7316-925","PedBrain"
